ID,location,Species,pH,PPO4,TN,HCO3,width,depth,distance,coarsness,velocity,shade
126809_2015,Medium lowland rhitrhral,Potamogeton crispus,7.9,0.36,5.3,NA,5-10,30-100,56.52,0.5375,0.3-1.0,No shade
127607_2013,Small lowland rhitrhal,Nasturtium officinale,7.1,0.167,21,NA,1-2,0-30,5.368,0.13125,<0.03,Slightly shaded
127607_2013,Small lowland rhitrhal,Veronica anagallis-aquatica,7.1,0.167,21,NA,1-2,0-30,5.368,0.13125,<0.03,Slightly shaded
127607_2013,Small lowland rhitrhal,Callitriche platycarpa,7.1,0.167,21,NA,1-2,0-30,5.368,0.13125,<0.03,Slightly shaded
127607_2013,Small lowland rhitrhal,Iris pseudacorus,7.1,0.167,21,NA,1-2,0-30,5.368,0.13125,<0.03,Slightly shaded
127905_2019,NA,Callitriche obtusangula,8,0.12,11,NA,2-5,0-30,4.484,0.39375,0.1-0.3,Largely shaded
127905_2019,NA,Elodea nuttallii,8,0.12,11,NA,2-5,0-30,4.484,0.39375,0.1-0.3,Largely shaded
127905_2019,NA,Sparganium emersum,8,0.12,11,NA,2-5,0-30,4.484,0.39375,0.1-0.3,Largely shaded
128107_2016,Small lowland rhitrhal,Nasturtium officinale,7.3,0.19,9.9,NA,1-2,30-100,9.705,0.325,0.03-0.1,No shade
128107_2016,Small lowland rhitrhal,Callitriche obtusangula,7.3,0.19,9.9,NA,1-2,30-100,9.705,0.325,0.03-0.1,No shade
128107_2016,Small lowland rhitrhal,Elodea nuttallii,7.3,0.19,9.9,NA,1-2,30-100,9.705,0.325,0.03-0.1,No shade
128107_2016,Small lowland rhitrhal,Iris pseudacorus,7.3,0.19,9.9,NA,1-2,30-100,9.705,0.325,0.03-0.1,No shade
128387_2016,Small lowland rhitrhal,Veronica beccabunga,7.5,0.06,3.8,NA,1-2,0-30,4.678,0.4,0.03-0.1,Slightly shaded
130606_2016,NA,Potamogeton crispus,7.6,0.072,5.5,NA,2-5,30-100,18.996,0.88125,0.1-0.3,Slightly shaded
130606_2016,NA,Sparganium emersum,7.6,0.072,5.5,NA,2-5,30-100,18.996,0.88125,0.1-0.3,Slightly shaded
130618_2016,NA,Platyhypnidium riparioides,7.7,0.1,5.5,NA,2-5,30-100,21.581,0.59375,0.3-1.0,Slightly shaded
130618_2016,NA,Stuckenia pectinata,7.7,0.1,5.5,NA,2-5,30-100,21.581,0.59375,0.3-1.0,Slightly shaded
130618_2016,NA,Callitriche obtusangula,7.7,0.1,5.5,NA,2-5,30-100,21.581,0.59375,0.3-1.0,Slightly shaded
130904_2010,NA,Callitriche platycarpa,7,NA,NA,NA,<1-,0-30,8.058,0.53125,0.1-0.3,Largely shaded
132007_2010,Mountain siliceous,Veronica beccabunga,7.9,0.08,2,1.1,2-5,0-30,6.858999999,0.55625,0.1-0.3,Fully shaded
132007_2010,Mountain siliceous,Fontinalis antipyretica,7.9,0.08,2,1.1,2-5,0-30,6.858999999,0.55625,0.1-0.3,Fully shaded
132007_2010,Mountain siliceous,Platyhypnidium riparioides,7.9,0.08,2,1.1,2-5,0-30,6.858999999,0.55625,0.1-0.3,Fully shaded
132299_2016,Mountain calcareous,Veronica beccabunga,8.3,0.087,2.4,3.81,1-2,0-30,5.882,0.48125,0.3-1.0,Half shaded
132305_2016,NA,Ranunculus penicillatus,8.1,0.2,2.6,2.57,2-5,30-100,11.02499999,0.55,0.3-1.0,Largely shaded
132305_2016,NA,Lemna minor,8.1,0.2,2.6,2.57,2-5,30-100,11.02499999,0.55,0.3-1.0,Largely shaded
132305_2016,NA,Veronica beccabunga,8.1,0.2,2.6,2.57,2-5,30-100,11.02499999,0.55,0.3-1.0,Largely shaded
132305_2016,NA,Lemna minuta,8.1,0.2,2.6,2.57,2-5,30-100,11.02499999,0.55,0.3-1.0,Largely shaded
132317_2011,NA,Platyhypnidium riparioides,7.96,0.19,2.38,2.22,1-2,0-30,7.815,0.675,0.3-1.0,Fully shaded
132317_2011,NA,Caltha palustris,7.96,0.19,2.38,2.22,1-2,0-30,7.815,0.675,0.3-1.0,Fully shaded
132500_2016,Mountain calcareous,Berula erecta,7.6,0.01,4.2,4.91,2-5,30-100,9.436,0.51875,0.3-1.0,Largely shaded
132500_2016,Mountain calcareous,Chiloscyphus polyanthos,7.6,0.01,4.2,4.91,2-5,30-100,9.436,0.51875,0.3-1.0,Largely shaded
132500_2016,Mountain calcareous,Platyhypnidium riparioides,7.6,0.01,4.2,4.91,2-5,30-100,9.436,0.51875,0.3-1.0,Largely shaded
132500_2016,Mountain calcareous,Berula erecta,7.6,0.01,4.2,4.91,2-5,30-100,9.436,0.51875,0.3-1.0,Largely shaded
132500_2016,Mountain calcareous,Veronica beccabunga,7.6,0.01,4.2,4.91,2-5,30-100,9.436,0.51875,0.3-1.0,Largely shaded
132603_2016,Mountain calcareous,Fontinalis antipyretica,7.8,0.035,4,4.5,2-5,0-30,10.071,0.60625,0.3-1.0,Fully shaded
132603_2016,Mountain calcareous,Chiloscyphus polyanthos,7.8,0.035,4,4.5,2-5,0-30,10.071,0.60625,0.3-1.0,Fully shaded
132718_2016,NA,Platyhypnidium riparioides,8.3,0.013,2.9,3.88,1-2,0-30,1.477,0.3625,0.1-0.3,Fully shaded
132809_2016,Mountain calcareous,Platyhypnidium riparioides,8.3,0.082,5.3,5.01,1-2,0-30,6.89,0.71875,0.1-0.3,Fully shaded
132834_2014,NA,Veronica beccabunga,8.12,0.023,1,2.38,<1-,0-30,1.879,0.475,0.1-0.3,Fully shaded
132834_2014,NA,Fontinalis antipyretica,8.12,0.023,1,2.38,<1-,0-30,1.879,0.475,0.1-0.3,Fully shaded
132901_2016,Mountain calcareous,Chiloscyphus polyanthos,8.3,0.052,3.8,4.27,5-10,30-100,16.143,0.71875,0.3-1.0,Largely shaded
132901_2016,Mountain calcareous,Platyhypnidium riparioides,8.3,0.052,3.8,4.27,5-10,30-100,16.143,0.71875,0.3-1.0,Largely shaded
133000_2016,Mountain calcareous,Platyhypnidium riparioides,8.3,0.13,3,4.01,2-5,30-100,14.69200001,0.75625,0.3-1.0,Largely shaded
133000_2016,Mountain calcareous,Fontinalis antipyretica,8.3,0.13,3,4.01,2-5,30-100,14.69200001,0.75625,0.3-1.0,Largely shaded
133139_2016,NA,Chiloscyphus polyanthos,8.2,0.061,1.6,3.5,1-2,0-30,7.639,0.55,0.3-1.0,Largely shaded
133164_2014,NA,Platyhypnidium riparioides,7.96,0.211,2.5,3.02,1-2,0-30,4.979,0.70625,0.1-0.3,Largely shaded
133176_2011,NA,Platyhypnidium riparioides,8.2,0.03,2,4.08,1-2,0-30,2.593999981,0.6625,0.3-1.0,Fully shaded
133206_2016,Mountain siliceous,Ranunculus peltatus,7.6,0.013,1,NA,2-5,0-30,9.212,NA,0.3-1.0,Slightly shaded
133206_2016,Mountain siliceous,Caltha palustris,7.6,0.013,1,NA,2-5,0-30,9.212,NA,0.3-1.0,Slightly shaded
133401_2016,NA,Fontinalis antipyretica,7.7,0.064,2,NA,5-10,30-100,15.379,0.4625,0.1-0.3,Slightly shaded
133486_2013,Mountain calcareous,Amblystegium fluviatile,8.3,0.066,2.6,NA,2-5,30-100,5.264,0.4375,0.3-1.0,Largely shaded
133486_2013,Mountain calcareous,Fontinalis antipyretica,8.3,0.066,2.6,NA,2-5,30-100,5.264,0.4375,0.3-1.0,Largely shaded
136323_2015,Mountain calcareous,Platyhypnidium riparioides,8.1,0.023,4.1,4.52,2-5,0-30,8.92,0.675,0.3-1.0,Largely shaded
136426_2015,Mountain calcareous,Fontinalis antipyretica,8.4,0.025,3.1,3.64,2-5,0-30,13.047,0.70625,0.3-1.0,Half shaded
136499_2015,Mountain calcareous,Fontinalis antipyretica,8.3,0.081,7,5.13,2-5,0-30,9.699,0.53125,0.3-1.0,Largely shaded
136517_2012,Mountain calcareous,Platyhypnidium riparioides,8.3,0.08,4.72,4.44,2-5,30-100,16.406,0.7125,0.3-1.0,Fully shaded
136608_2011,Mountain calcareous,Platyhypnidium riparioides,8.48,0.08,5.12,4.48,5-10,0-30,17.42599817,0.75,0.3-1.0,Slightly shaded
136608_2011,Mountain calcareous,Veronica beccabunga,8.48,0.08,5.12,4.48,5-10,0-30,17.42599817,0.75,0.3-1.0,Slightly shaded
136608_2011,Mountain calcareous,Fontinalis antipyretica,8.48,0.08,5.12,4.48,5-10,0-30,17.42599817,0.75,0.3-1.0,Slightly shaded
136633_2015,Mountain calcareous,Platyhypnidium riparioides,8,0.084,4.8,3.98,2-5,0-30,22.334,0.63125,0.3-1.0,Slightly shaded
136633_2015,Mountain calcareous,Amblystegium fluviatile,8,0.084,4.8,3.98,2-5,0-30,22.334,0.63125,0.3-1.0,Slightly shaded
136633_2015,Mountain calcareous,Fontinalis antipyretica,8,0.084,4.8,3.98,2-5,0-30,22.334,0.63125,0.3-1.0,Slightly shaded
136906_2015,Medium lowland rhitrhral,Iris pseudacorus,8.3,0.112,4.9,4.23,2-5,0-30,29.831,0.68125,0.3-1.0,Half shaded
137005_2012,Medium lowland rhitrhral,Platyhypnidium riparioides,8.65,0.06,2.85,4.37,2-5,30-100,31.482,0.6625,0.3-1.0,Slightly shaded
137303_2012,NA,Myriophyllum spicatum,8.56,0.12,5.17,4.07,2-5,30-100,44.553,0.58125,0.3-1.0,No shade
137315_2015,NA,Myriophyllum spicatum,8,0.122,5.2,4.21,2-5,30-100,51.446,0.63125,0.3-1.0,Slightly shaded
137406_2015,Small lowland potamal,Myriophyllum spicatum,8.04,0.109,1.8,2.43,2-5,30-100,8.686,0.23125,0.3-1.0,Largely shaded
137558_2012,Small lowland potamal,Sparganium emersum,8.07,0.2,3.99,3.46,2-5,0-30,6.08,0.6125,0.3-1.0,Half shaded
137558_2012,Small lowland potamal,Veronica beccabunga,8.07,0.2,3.99,3.46,2-5,0-30,6.08,0.6125,0.3-1.0,Half shaded
137558_2012,Small lowland potamal,Myriophyllum spicatum,8.07,0.2,3.99,3.46,2-5,0-30,6.08,0.6125,0.3-1.0,Half shaded
137807_2015,Medium lowland rhitrhral,Myriophyllum spicatum,8.6,0.158,5.6,4.48,5-10,30-100,62.581,0.6,0.3-1.0,Half shaded
137807_2015,Medium lowland rhitrhral,Platyhypnidium riparioides,8.6,0.158,5.6,4.48,5-10,30-100,62.581,0.6,0.3-1.0,Half shaded
137807_2015,Medium lowland rhitrhral,Stuckenia pectinata,8.6,0.158,5.6,4.48,5-10,30-100,62.581,0.6,0.3-1.0,Half shaded
137807_2015,Medium lowland rhitrhral,Fontinalis antipyretica,8.6,0.158,5.6,4.48,5-10,30-100,62.581,0.6,0.3-1.0,Half shaded
137900_2015,NA,Potamogeton crispus,8.4,0.165,5.7,4.53,2-5,30-100,1.363,0.4625,0.1-0.3,Half shaded
137900_2015,NA,Myriophyllum spicatum,8.4,0.165,5.7,4.53,2-5,30-100,1.363,0.4625,0.1-0.3,Half shaded
137911_2015,NA,Myosotis scorpioides,8.3,0.17,5,3.77,2-5,30-100,4.508,0.61875,0.3-1.0,Largely shaded
137911_2015,NA,Myriophyllum spicatum,8.3,0.17,5,3.77,2-5,30-100,4.508,0.61875,0.3-1.0,Largely shaded
137911_2015,NA,Stuckenia pectinata,8.3,0.17,5,3.77,2-5,30-100,4.508,0.61875,0.3-1.0,Largely shaded
138009_2015,NA,Octodiceras fontanum,7.1,0.159,2,4.02,10-20,30-100,70.763,0.53125,0.3-1.0,Slightly shaded
138009_2015,NA,Potamogeton crispus,7.1,0.159,2,4.02,10-20,30-100,70.763,0.53125,0.3-1.0,Slightly shaded
138009_2015,NA,Myriophyllum spicatum,7.1,0.159,2,4.02,10-20,30-100,70.763,0.53125,0.3-1.0,Slightly shaded
138009_2015,NA,Stuckenia pectinata,7.1,0.159,2,4.02,10-20,30-100,70.763,0.53125,0.3-1.0,Slightly shaded
138587_2015,NA,Lemna minuta,7.6,0.199,2.1,3.82,10-20,>100,83.126,0.40625,0.3-1.0,Slightly shaded
138587_2015,NA,Sparganium emersum,7.6,0.199,2.1,3.82,10-20,>100,83.126,0.40625,0.3-1.0,Slightly shaded
138587_2015,NA,Stuckenia pectinata,7.6,0.199,2.1,3.82,10-20,>100,83.126,0.40625,0.3-1.0,Slightly shaded
138587_2015,NA,Lemna minor,7.6,0.199,2.1,3.82,10-20,>100,83.126,0.40625,0.3-1.0,Slightly shaded
138605_2012,NA,Myosotis scorpioides,7.7,0.15,1.36,3.98,10-20,>100,84.573,NA,0.1-0.3,No shade
138605_2012,NA,Sparganium emersum,7.7,0.15,1.36,3.98,10-20,>100,84.573,NA,0.1-0.3,No shade
138605_2012,NA,Berula erecta,7.7,0.15,1.36,3.98,10-20,>100,84.573,NA,0.1-0.3,No shade
138605_2012,NA,Elodea canadensis,7.7,0.15,1.36,3.98,10-20,>100,84.573,NA,0.1-0.3,No shade
138903_2012,NA,Sparganium emersum,8,0.34,3.75,4,10-20,>100,96.11700006,NA,0.3-1.0,No shade
138903_2012,NA,Stuckenia pectinata,8,0.34,3.75,4,10-20,>100,96.11700006,NA,0.3-1.0,No shade
139403_2014,NA,Octodiceras fontanum,8,NA,NA,NA,10-20,>100,106.077,0.725,0.3-1.0,Half shaded
139415_2017,NA,Stuckenia pectinata,8,NA,NA,NA,10-20,>100,104.582,0.65,0.3-1.0,Slightly shaded
139415_2017,NA,Potamogeton crispus,8,NA,NA,NA,10-20,>100,104.582,0.65,0.3-1.0,Slightly shaded
139415_2017,NA,Octodiceras fontanum,8,NA,NA,NA,10-20,>100,104.582,0.65,0.3-1.0,Slightly shaded
140302_2015,Mountain calcareous,Platyhypnidium riparioides,7.7,0.045,3.2,4.71,2-5,30-100,10.331,0.4375,0.3-1.0,Fully shaded
140703_2015,Small lowland rhitrhal,Platyhypnidium riparioides,8.4,0.028,3.4,4.57,2-5,30-100,19.492,0.54375,0.3-1.0,Fully shaded
141306_2015,Small lowland rhitrhal,Veronica beccabunga,8.5,0.129,5.9,4.44,2-5,0-30,6.843,0.525,0.3-1.0,Largely shaded
142906_2015,Mountain calcareous,Myosotis scorpioides,8.2,0.105,7.9,3.4,1-2,30-100,10.575,0.45625,0.3-1.0,Largely shaded
142906_2015,Mountain calcareous,Platyhypnidium riparioides,8.2,0.105,7.9,3.4,1-2,30-100,10.575,0.45625,0.3-1.0,Largely shaded
143029_2015,Small lowland rhitrhal,Phragmites australis,8.4,0.047,9.4,NA,1-2,0-30,6.089,0.46875,0.3-1.0,Half shaded
143042_2015,NA,Platyhypnidium riparioides,8.3,0.031,10,5.99,<1-,0-30,3.662000042,0.31875,0.3-1.0,Fully shaded
143157_2015,Small lowland rhitrhal,Fontinalis antipyretica,8.4,0.054,6.9,4.2,2-5,30-100,17.046,0.6375,0.3-1.0,Largely shaded
143157_2015,Small lowland rhitrhal,Platyhypnidium riparioides,8.4,0.054,6.9,4.2,2-5,30-100,17.046,0.6375,0.3-1.0,Largely shaded
143303_2015,Mountain calcareous,Platyhypnidium riparioides,8.4,0.073,12,5.09,1-2,0-30,11.827,0.58125,0.3-1.0,Fully shaded
143704_2015,NA,Zannichellia palustris,8.4,0.063,6.8,4.28,2-5,0-30,25.37,0.61875,0.3-1.0,Fully shaded
143704_2015,NA,Veronica beccabunga,8.4,0.063,6.8,4.28,2-5,0-30,25.37,0.61875,0.3-1.0,Fully shaded
143704_2015,NA,Platyhypnidium riparioides,8.4,0.063,6.8,4.28,2-5,0-30,25.37,0.61875,0.3-1.0,Fully shaded
143807_2012,Mountain siliceous,Veronica beccabunga,8.19,0.27,8.05,3.8,<1-,0-30,5.969,0.39375,0.1-0.3,Fully shaded
144400_2012,Small lowland rhitrhal,Veronica beccabunga,8.14,0.28,6.21,2.66,2-5,0-30,22.92299998,0.5125,0.3-1.0,Half shaded
144400_2012,Small lowland rhitrhal,Platyhypnidium riparioides,8.14,0.28,6.21,2.66,2-5,0-30,22.92299998,0.5125,0.3-1.0,Half shaded
144502_2011,Medium lowland rhitrhral,Fontinalis antipyretica,8.55,0.11,7.83,4.29,2-5,0-30,28.50899967,0.475,0.1-0.3,Slightly shaded
144502_2011,Medium lowland rhitrhral,Potamogeton crispus,8.55,0.11,7.83,4.29,2-5,0-30,28.50899967,0.475,0.1-0.3,Slightly shaded
144502_2011,Medium lowland rhitrhral,Zannichellia palustris,8.55,0.11,7.83,4.29,2-5,0-30,28.50899967,0.475,0.1-0.3,Slightly shaded
144708_2015,NA,Veronica beccabunga,8.5,0.094,5.7,3.47,2-5,0-30,33.868,0.5625,0.3-1.0,Slightly shaded
144708_2015,NA,Zannichellia palustris,8.5,0.094,5.7,3.47,2-5,0-30,33.868,0.5625,0.3-1.0,Slightly shaded
144800_2015,Medium lowland rhitrhral,Iris pseudacorus,8.3,0.091,5.4,3.32,2-5,0-30,38.67200002,0.55625,0.3-1.0,Largely shaded
144903_2015,NA,Myosotis scorpioides,8.2,0.099,4.6,3.37,<1-,0-30,6.213,0.29375,0.1-0.3,Half shaded
144903_2015,NA,Veronica beccabunga,8.2,0.099,4.6,3.37,<1-,0-30,6.213,0.29375,0.1-0.3,Half shaded
144903_2015,NA,Myosotis scorpioides,8.2,0.099,4.6,3.37,<1-,0-30,6.213,0.29375,0.1-0.3,Half shaded
145002_2015,Mountain calcareous,Platyhypnidium riparioides,7.9,0.019,8.7,5.66,2-5,0-30,5.571,0.48125,0.3-1.0,Largely shaded
145002_2015,Mountain calcareous,Veronica beccabunga,7.9,0.019,8.7,5.66,2-5,0-30,5.571,0.48125,0.3-1.0,Largely shaded
145002_2015,Mountain calcareous,Myosotis scorpioides,7.9,0.019,8.7,5.66,2-5,0-30,5.571,0.48125,0.3-1.0,Largely shaded
145002_2015,Mountain calcareous,Myosotis scorpioides,7.9,0.019,8.7,5.66,2-5,0-30,5.571,0.48125,0.3-1.0,Largely shaded
145105_2015,Small lowland rhitrhal,Berula erecta,8.5,0.062,7,5.55,2-5,0-30,9.557000366,0.58125,0.3-1.0,Largely shaded
145105_2015,Small lowland rhitrhal,Callitriche stagnalis,8.5,0.062,7,5.55,2-5,0-30,9.557000366,0.58125,0.3-1.0,Largely shaded
145105_2015,Small lowland rhitrhal,Zannichellia palustris,8.5,0.062,7,5.55,2-5,0-30,9.557000366,0.58125,0.3-1.0,Largely shaded
145208_2015,Small lowland rhitrhal,Veronica beccabunga,8.4,0.03,3,6.26,<1-,0-30,7.569,0.34375,0.3-1.0,No shade
145804_2015,Small lowland rhitrhal,Veronica beccabunga,8.1,0.133,17,4.71,<1-,0-30,9.855,0.2875,0.1-0.3,Half shaded
147308_2015,Small lowland potamal,Potamogeton crispus,7.9,0.281,2.6,2.15,1-2,0-30,3.543,0.43125,0.3-1.0,Fully shaded
147308_2015,Small lowland potamal,Stuckenia pectinata,7.9,0.281,2.6,2.15,1-2,0-30,3.543,0.43125,0.3-1.0,Fully shaded
147308_2015,Small lowland potamal,Glyceria fluitans,7.9,0.281,2.6,2.15,1-2,0-30,3.543,0.43125,0.3-1.0,Fully shaded
147308_2015,Small lowland potamal,Iris pseudacorus,7.9,0.281,2.6,2.15,1-2,0-30,3.543,0.43125,0.3-1.0,Fully shaded
147308_2015,Small lowland potamal,Zannichellia palustris,7.9,0.281,2.6,2.15,1-2,0-30,3.543,0.43125,0.3-1.0,Fully shaded
150204_2016,Mountain siliceous,Fontinalis antipyretica,7.2,0.016,1,NA,<1-,0-30,6.439,0.6625,0.3-1.0,Half shaded
150204_2016,Mountain siliceous,Caltha palustris,7.2,0.016,1,NA,<1-,0-30,6.439,0.6625,0.3-1.0,Half shaded
150204_2016,Mountain siliceous,Chiloscyphus polyanthos,7.2,0.016,1,NA,<1-,0-30,6.439,0.6625,0.3-1.0,Half shaded
150204_2016,Mountain siliceous,Amblystegium fluviatile,7.2,0.016,1,NA,<1-,0-30,6.439,0.6625,0.3-1.0,Half shaded
150400_2015,Mountain siliceous,Berula erecta,8.3,0.054,4.7,5.85,<1-,0-30,6.956,0.46875,0.3-1.0,Largely shaded
150400_2015,Mountain siliceous,Iris pseudacorus,8.3,0.054,4.7,5.85,<1-,0-30,6.956,0.46875,0.3-1.0,Largely shaded
150605_2015,NA,Potamogeton berchtoldii,7.7,0.501,2.1,2.77,<1-,0-30,6.695,0.475,0.1-0.3,Half shaded
150605_2015,NA,Sparganium erectum,7.7,0.501,2.1,2.77,<1-,0-30,6.695,0.475,0.1-0.3,Half shaded
150605_2015,NA,Iris pseudacorus,7.7,0.501,2.1,2.77,<1-,0-30,6.695,0.475,0.1-0.3,Half shaded
150617_2015,NA,Ceratophyllum demersum,7.5,0.767,2.7,2.78,1-2,30-100,2.653,0.25625,0.1-0.3,Slightly shaded
150617_2015,NA,Callitriche stagnalis,7.5,0.767,2.7,2.78,1-2,30-100,2.653,0.25625,0.1-0.3,Slightly shaded
150617_2015,NA,Alisma plantago-aquatica,7.5,0.767,2.7,2.78,1-2,30-100,2.653,0.25625,0.1-0.3,Slightly shaded
150617_2015,NA,Lemna minuta,7.5,0.767,2.7,2.78,1-2,30-100,2.653,0.25625,0.1-0.3,Slightly shaded
150617_2015,NA,Sparganium erectum,7.5,0.767,2.7,2.78,1-2,30-100,2.653,0.25625,0.1-0.3,Slightly shaded
150617_2015,NA,Lemna gibba,7.5,0.767,2.7,2.78,1-2,30-100,2.653,0.25625,0.1-0.3,Slightly shaded
150617_2015,NA,Lemna minor,7.5,0.767,2.7,2.78,1-2,30-100,2.653,0.25625,0.1-0.3,Slightly shaded
150708_2016,Small lowland rhitrhal,Nasturtium officinale,7.1,NA,NA,NA,<1-,30-100,4.064,0.3875,0.03-0.1,Slightly shaded
150708_2016,Small lowland rhitrhal,Elodea nuttallii,7.1,NA,NA,NA,<1-,30-100,4.064,0.3875,0.03-0.1,Slightly shaded
150800_2016,Mountain siliceous,Fontinalis antipyretica,8,0.017,1.1,NA,1-2,0-30,7.829,0.675,0.3-1.0,Largely shaded
150850_2016,Mountain siliceous,Fontinalis antipyretica,7.4,0.11,1,NA,1-2,0-30,5.558,0.53125,0.1-0.3,Half shaded
150850_2016,Mountain siliceous,Caltha palustris,7.4,0.11,1,NA,1-2,0-30,5.558,0.53125,0.1-0.3,Half shaded
151002_2010,NA,Platyhypnidium riparioides,8.2,0.101,0.96,1.89,2-5,0-30,9.621,0.73125,0.3-1.0,Fully shaded
151105_2016,Mountain siliceous,Fontinalis antipyretica,7.5,0.052,1.2,1.48,<1-,0-30,9.227,0.70625,0.1-0.3,Slightly shaded
151105_2016,Mountain siliceous,Fontinalis antipyretica,7.5,0.052,1.2,1.48,<1-,0-30,9.227,0.70625,0.1-0.3,Slightly shaded
151907_2014,Small lowland rhitrhal,Elodea nuttallii,7.8,0.16,1.5,NA,1-2,0-30,12.468,0.4875,0.1-0.3,Half shaded
151907_2014,Small lowland rhitrhal,Fontinalis antipyretica,7.8,0.16,1.5,NA,1-2,0-30,12.468,0.4875,0.1-0.3,Half shaded
151907_2014,Small lowland rhitrhal,Glyceria fluitans,7.8,0.16,1.5,NA,1-2,0-30,12.468,0.4875,0.1-0.3,Half shaded
152201_2016,Mountain calcareous,Platyhypnidium riparioides,8.3,0.012,1.5,4.32,1-2,0-30,8.174,0.61875,0.3-1.0,Largely shaded
152407_2010,NA,Platyhypnidium riparioides,7.8,0.042,2.75,NA,1-2,0-30,5.627,0.625,0.1-0.3,Largely shaded
152407_2010,NA,Fontinalis antipyretica,7.8,0.042,2.75,NA,1-2,0-30,5.627,0.625,0.1-0.3,Largely shaded
152407_2010,NA,Caltha palustris,7.8,0.042,2.75,NA,1-2,0-30,5.627,0.625,0.1-0.3,Largely shaded
152407_2010,NA,Chiloscyphus polyanthos,7.8,0.042,2.75,NA,1-2,0-30,5.627,0.625,0.1-0.3,Largely shaded
153000_2016,Mountain calcareous,Lemna gibba,8.2,0.2,3.2,5.07,1-2,0-30,6.332,0.56875,0.3-1.0,Largely shaded
153000_2016,Mountain calcareous,Lemna minor,8.2,0.2,3.2,5.07,1-2,0-30,6.332,0.56875,0.3-1.0,Largely shaded
160015_2016,Small lowland rhitrhal,Callitriche stagnalis,7.7,NA,NA,NA,1-2,0-30,20.275,0.2375,0.1-0.3,Largely shaded
160015_2016,Small lowland rhitrhal,Myosotis scorpioides,7.7,NA,NA,NA,1-2,0-30,20.275,0.2375,0.1-0.3,Largely shaded
160015_2016,Small lowland rhitrhal,Sparganium emersum,7.7,NA,NA,NA,1-2,0-30,20.275,0.2375,0.1-0.3,Largely shaded
160015_2016,Small lowland rhitrhal,Iris pseudacorus,7.7,NA,NA,NA,1-2,0-30,20.275,0.2375,0.1-0.3,Largely shaded
160015_2016,Small lowland rhitrhal,Lemna minor,7.7,NA,NA,NA,1-2,0-30,20.275,0.2375,0.1-0.3,Largely shaded
160027_2016,Mountain siliceous,Fontinalis antipyretica,7.3,0.036,1.3,NA,<1-,0-30,6.695,0.75,0.1-0.3,Slightly shaded
160027_2016,Mountain siliceous,Ranunculus peltatus,7.3,0.036,1.3,NA,<1-,0-30,6.695,0.75,0.1-0.3,Slightly shaded
160039_2010,Small lowland rhitrhal,Phragmites australis,7.3,NA,NA,NA,<1-,0-30,5.651,NA,0.1-0.3,Slightly shaded
160271_2015,NA,Chiloscyphus polyanthos,7.8,NA,NA,NA,2-5,30-100,23.934,0.61875,0.3-1.0,Half shaded
160271_2015,NA,Fontinalis squamosa,7.8,NA,NA,NA,2-5,30-100,23.934,0.61875,0.3-1.0,Half shaded
160271_2015,NA,Ranunculus peltatus,7.8,NA,NA,NA,2-5,30-100,23.934,0.61875,0.3-1.0,Half shaded
160295_2015,NA,Potamogeton crispus,8.2,NA,NA,NA,2-5,0-30,4.926,0.39375,0.3-1.0,No shade
160337_2016,NA,Fontinalis squamosa,7.3,NA,NA,NA,2-5,30-100,13.174,0.60625,0.3-1.0,Slightly shaded
200104_2016,Mountain siliceous,Chiloscyphus polyanthos,7.8,0.036,1.9,1.15,1-2,0-30,5.133,0.73125,0.3-1.0,Largely shaded
200104_2016,Mountain siliceous,Fontinalis antipyretica,7.8,0.036,1.9,1.15,1-2,0-30,5.133,0.73125,0.3-1.0,Largely shaded
200207_2016,Mountain siliceous,Veronica beccabunga,8.4,0.038,2.6,1.09,1-2,0-30,3.118,0.68125,0.1-0.3,Half shaded
200207_2016,Mountain siliceous,Chiloscyphus polyanthos,8.4,0.038,2.6,1.09,1-2,0-30,3.118,0.68125,0.1-0.3,Half shaded
200207_2016,Mountain siliceous,Fontinalis antipyretica,8.4,0.038,2.6,1.09,1-2,0-30,3.118,0.68125,0.1-0.3,Half shaded
200505_2016,Mountain siliceous,Chiloscyphus polyanthos,8.3,0.018,1.9,0.86,5-10,0-30,11.76600159,0.7,0.3-1.0,Largely shaded
200876_2013,Mountain siliceous,Platyhypnidium riparioides,7.3,NA,NA,NA,1-2,0-30,2.588,0.63125,0.3-1.0,Largely shaded
200955_2016,Mountain siliceous,Chiloscyphus polyanthos,8.2,0.013,1.8,1.23,2-5,0-30,6.911,0.7,0.3-1.0,Largely shaded
200955_2016,Mountain siliceous,Fontinalis antipyretica,8.2,0.013,1.8,1.23,2-5,0-30,6.911,0.7,0.3-1.0,Largely shaded
201108_2016,Mountain siliceous,Octodiceras fontanum,7.9,0.13,3,1.58,2-5,0-30,11.6,0.61875,0.3-1.0,Half shaded
201108_2016,Mountain siliceous,Platyhypnidium riparioides,7.9,0.13,3,1.58,2-5,0-30,11.6,0.61875,0.3-1.0,Half shaded
201108_2016,Mountain siliceous,Fontinalis antipyretica,7.9,0.13,3,1.58,2-5,0-30,11.6,0.61875,0.3-1.0,Half shaded
201443_2016,Mountain siliceous,Fontinalis antipyretica,7.8,0.021,1.6,1.01,2-5,0-30,5.233999943,0.675,0.3-1.0,Largely shaded
