ID,Species,Abundance,Date,Cl,EC,Fe,GH,HCO3,NNH4,NNO2,NNO3,pH,PPO4,SO4,Temp,TN,TOC,Location,mittlere_breite_opt,mittlere_tiefevop_opt,beschattung_opt,fliessgeschw_opt,ks_steinpflaster_tog,ks_steinschuett_tog,ks_rasenkammerst_tog,ks_steinstickung_tog,ks_beton_tog,argyllal_dg,psammal_dg,akal_dg,mikrolithal_dg,mesolithal_dg,makrolithal_dg,megalithal_dg,substrat_organisch_torf,elevation,distance_to_source,gefaelle
112604_2016,Fontinalis antipyretica,1,06/17/16,17,180,2.6,NA,NA,0.05,0.02,0.56,7.5,0.075,8.3,11.7,1.3,11.8,Mountain,3,2,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,15,10,25,20,15,10,435.39,8.137,NA
112604_2016,Chiloscyphus polyanthos,2,06/17/16,17,180,2.6,NA,NA,0.05,0.02,0.56,7.5,0.075,8.3,11.7,1.3,11.8,Mountain,3,2,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,15,10,25,20,15,10,435.39,8.137,NA
113505_2011,Amblystegium fluviatile,1,07/04/11,18.7,650,0.04,NA,NA,0.05,0.03,5.49,8.3,0.02,42.1,13.3,5.49,1.39,Mountain,3,2,3,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,10,15,50,10,NA,10,231.06,12.27299863,NA
113505_2011,Fontinalis antipyretica,2,07/04/11,18.7,650,0.04,NA,NA,0.05,0.03,5.49,8.3,0.02,42.1,13.3,5.49,1.39,Mountain,3,2,3,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,10,15,50,10,NA,10,231.06,12.27299863,NA
114509_2011,Fontinalis antipyretica,1,08/04/11,57,630,0.39,NA,NA,0.07,0.02,5.97,8.2,0.11,61.3,16.6,6.15,3.74,Mountain,3,2,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,5,25,55,10,5,167.4,26.03899937,NA
114509_2011,Platyhypnidium riparioides,2,08/04/11,57,630,0.39,NA,NA,0.07,0.02,5.97,8.2,0.11,61.3,16.6,6.15,3.74,Mountain,3,2,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,5,25,55,10,5,167.4,26.03899937,NA
115101_2017,Nasturtium officinale,1,07/03/17,18,910,1.2,NA,NA,0.05,0.02,1.7,8.3,0.13,160,15.8,2.4,8,Mountain,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,128.79,10.646,NA
115101_2017,Potamogeton berchtoldii,1,07/03/17,18,910,1.2,NA,NA,0.05,0.02,1.7,8.3,0.13,160,15.8,2.4,8,Mountain,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,128.79,10.646,NA
115101_2017,Glyceria fluitans,1,07/03/17,18,910,1.2,NA,NA,0.05,0.02,1.7,8.3,0.13,160,15.8,2.4,8,Mountain,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,128.79,10.646,NA
115307_2017,Fontinalis antipyretica,2,07/03/17,46,750,0.43,NA,NA,0.05,0.02,2.2,8.1,0.086,92,17.2,2.7,7.2,NA,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,100.95,40.372,NA
116609_2011,Chiloscyphus polyanthos,2,07/29/11,NA,350,NA,NA,NA,NA,NA,NA,8.4,NA,NA,14.5,NA,NA,NA,3,1,5,4,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,5,5,NA,NA,80,NA,320.69,5.027,NA
116609_2011,Platyhypnidium riparioides,2,07/29/11,NA,350,NA,NA,NA,NA,NA,NA,8.4,NA,NA,14.5,NA,NA,NA,3,1,5,4,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,5,5,NA,NA,80,NA,320.69,5.027,NA
117602_2017,Amblystegium fluviatile,1,06/27/17,26,560,0.11,NA,NA,0.05,0.02,1.7,7.8,0.013,56,15.5,2,3.1,Mountain,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,197.19,18.73,NA
117602_2017,Fontinalis antipyretica,3,06/27/17,26,560,0.11,NA,NA,0.05,0.02,1.7,7.8,0.013,56,15.5,2,3.1,Mountain,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,197.19,18.73,NA
117602_2017,Callitriche obtusangula,1,06/27/17,26,560,0.11,NA,NA,0.05,0.02,1.7,7.8,0.013,56,15.5,2,3.1,Mountain,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,197.19,18.73,NA
117602_2017,Chiloscyphus polyanthos,3,06/27/17,26,560,0.11,NA,NA,0.05,0.02,1.7,7.8,0.013,56,15.5,2,3.1,Mountain,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,197.19,18.73,NA
117900_2017,Platyhypnidium riparioides,2,06/28/17,14,166,1.1,NA,NA,0.07,0.02,0.88,7.5,0.025,18,17.1,1.2,5.5,NA,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,257.38,8.602,NA
117900_2017,Chiloscyphus polyanthos,4,06/28/17,14,166,1.1,NA,NA,0.07,0.02,0.88,7.5,0.025,18,17.1,1.2,5.5,NA,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,257.38,8.602,NA
118102_2017,Amblystegium fluviatile,3,06/28/17,12,181,0.15,NA,NA,0.19,0.05,2.4,7.6,0.065,26,14.3,3.1,3.9,NA,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,185.01,14.746,NA
118102_2017,Platyhypnidium riparioides,3,06/28/17,12,181,0.15,NA,NA,0.19,0.05,2.4,7.6,0.065,26,14.3,3.1,3.9,NA,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,185.01,14.746,NA
118102_2017,Chiloscyphus polyanthos,4,06/28/17,12,181,0.15,NA,NA,0.19,0.05,2.4,7.6,0.065,26,14.3,3.1,3.9,NA,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,185.01,14.746,NA
118102_2017,Fontinalis antipyretica,4,06/28/17,12,181,0.15,NA,NA,0.19,0.05,2.4,7.6,0.065,26,14.3,3.1,3.9,NA,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,185.01,14.746,NA
119404_2014,Callitriche stagnalis,3,07/08/14,132,950,0.39,NA,NA,0.097,0.03,3.59,8,0.107,49.3,19.9,4.4,3.4,Lowland,2,2,3,4,FALSE,TRUE,FALSE,FALSE,FALSE,20,15,5,10,20,15,5,10,108.5250015,18.628,NA
119600_2017,Nasturtium officinale,2,08/15/17,NA,816,NA,NA,NA,NA,NA,NA,7.77,NA,NA,16.6,NA,NA,Lowland,2,1,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,86.89,27.561,NA
119600_2017,Berula erecta,2,08/15/17,NA,816,NA,NA,NA,NA,NA,NA,7.77,NA,NA,16.6,NA,NA,Lowland,2,1,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,86.89,27.561,NA
119600_2017,Lemna minor,1,08/15/17,NA,816,NA,NA,NA,NA,NA,NA,7.77,NA,NA,16.6,NA,NA,Lowland,2,1,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,86.89,27.561,NA
119600_2017,Callitriche platycarpa,2,08/15/17,NA,816,NA,NA,NA,NA,NA,NA,7.77,NA,NA,16.6,NA,NA,Lowland,2,1,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,86.89,27.561,NA
119600_2017,Elodea nuttallii,4,08/15/17,NA,816,NA,NA,NA,NA,NA,NA,7.77,NA,NA,16.6,NA,NA,Lowland,2,1,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,86.89,27.561,NA
120005_2014,Lemna minor,1,06/27/14,36.6,660,0.54,NA,NA,0.05,0.02,1.27,8.1,0.056,140,18.7,1.9,6.3,Lowland,3,2,2,3,FALSE,TRUE,FALSE,FALSE,TRUE,5,5,NA,10,10,5,5,60,75.17,32.861,NA
120005_2014,Lemna turionifera,1,06/27/14,36.6,660,0.54,NA,NA,0.05,0.02,1.27,8.1,0.056,140,18.7,1.9,6.3,Lowland,3,2,2,3,FALSE,TRUE,FALSE,FALSE,TRUE,5,5,NA,10,10,5,5,60,75.17,32.861,NA
120005_2014,Potamogeton crispus,1,06/27/14,36.6,660,0.54,NA,NA,0.05,0.02,1.27,8.1,0.056,140,18.7,1.9,6.3,Lowland,3,2,2,3,FALSE,TRUE,FALSE,FALSE,TRUE,5,5,NA,10,10,5,5,60,75.17,32.861,NA
120005_2014,Zannichellia palustris,1,06/27/14,36.6,660,0.54,NA,NA,0.05,0.02,1.27,8.1,0.056,140,18.7,1.9,6.3,Lowland,3,2,2,3,FALSE,TRUE,FALSE,FALSE,TRUE,5,5,NA,10,10,5,5,60,75.17,32.861,NA
120005_2014,Ranunculus penicillatus,2,06/27/14,36.6,660,0.54,NA,NA,0.05,0.02,1.27,8.1,0.056,140,18.7,1.9,6.3,Lowland,3,2,2,3,FALSE,TRUE,FALSE,FALSE,TRUE,5,5,NA,10,10,5,5,60,75.17,32.861,NA
120005_2014,Elodea nuttallii,4,06/27/14,36.6,660,0.54,NA,NA,0.05,0.02,1.27,8.1,0.056,140,18.7,1.9,6.3,Lowland,3,2,2,3,FALSE,TRUE,FALSE,FALSE,TRUE,5,5,NA,10,10,5,5,60,75.17,32.861,NA
121836_2013,Potamogeton crispus,1,07/12/13,23.8,540,3.4,NA,NA,0.14,0.06,1.72,8.3,0.288,23.1,16.2,2.6,5.6,Lowland,2,2,3,3,FALSE,FALSE,FALSE,TRUE,FALSE,25,50,NA,NA,NA,5,NA,20,87.14499664,18.974,NA
121836_2013,Stuckenia pectinata,2,07/12/13,23.8,540,3.4,NA,NA,0.14,0.06,1.72,8.3,0.288,23.1,16.2,2.6,5.6,Lowland,2,2,3,3,FALSE,FALSE,FALSE,TRUE,FALSE,25,50,NA,NA,NA,5,NA,20,87.14499664,18.974,NA
121836_2013,Zannichellia palustris,2,07/12/13,23.8,540,3.4,NA,NA,0.14,0.06,1.72,8.3,0.288,23.1,16.2,2.6,5.6,Lowland,2,2,3,3,FALSE,FALSE,FALSE,TRUE,FALSE,25,50,NA,NA,NA,5,NA,20,87.14499664,18.974,NA
122208_2016,Myriophyllum spicatum,3,07/08/16,NA,1480,NA,NA,NA,NA,NA,NA,8.3,NA,NA,17.2,NA,NA,Lowland,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,30,25,10,10,10,5,10,82.59,9.244,NA
122208_2016,Elodea nuttallii,3,07/08/16,NA,1480,NA,NA,NA,NA,NA,NA,8.3,NA,NA,17.2,NA,NA,Lowland,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,30,25,10,10,10,5,10,82.59,9.244,NA
122506_2016,Zannichellia palustris,3,07/08/16,47,670,1.4,NA,NA,0.08,0.1,3.7,8.3,0.34,49,17.3,4.4,6.7,Lowland,3,2,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,20,15,10,10,20,15,5,5,63.99,27.398,NA
122506_2016,Stuckenia pectinata,2,07/08/16,47,670,1.4,NA,NA,0.08,0.1,3.7,8.3,0.34,49,17.3,4.4,6.7,Lowland,3,2,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,20,15,10,10,20,15,5,5,63.99,27.398,NA
122506_2016,Myriophyllum spicatum,3,07/08/16,47,670,1.4,NA,NA,0.08,0.1,3.7,8.3,0.34,49,17.3,4.4,6.7,Lowland,3,2,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,20,15,10,10,20,15,5,5,63.99,27.398,NA
122907_2016,Fontinalis antipyretica,1,07/20/16,48,660,0.57,NA,NA,0.05,0.04,2.7,8.5,0.11,79,22.8,3.2,5.7,Lowland,4,2,3,4,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,10,10,10,45,25,41.14,13.443,NA
122907_2016,Myriophyllum spicatum,1,07/20/16,48,660,0.57,NA,NA,0.05,0.04,2.7,8.5,0.11,79,22.8,3.2,5.7,Lowland,4,2,3,4,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,10,10,10,45,25,41.14,13.443,NA
122907_2016,Callitriche obtusangula,2,07/20/16,48,660,0.57,NA,NA,0.05,0.04,2.7,8.5,0.11,79,22.8,3.2,5.7,Lowland,4,2,3,4,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,10,10,10,45,25,41.14,13.443,NA
122907_2016,Ranunculus fluitans,3,07/20/16,48,660,0.57,NA,NA,0.05,0.04,2.7,8.5,0.11,79,22.8,3.2,5.7,Lowland,4,2,3,4,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,10,10,10,45,25,41.14,13.443,NA
122907_2016,Ranunculus peltatus,2,07/20/16,48,660,0.57,NA,NA,0.05,0.04,2.7,8.5,0.11,79,22.8,3.2,5.7,Lowland,4,2,3,4,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,10,10,10,45,25,41.14,13.443,NA
123183_2015,Amblystegium fluviatile,4,06/12/15,22,481,0.37,NA,NA,0.05,0.02,0.647,8.1,0.029,50.9,15,1,2.7,Mountain,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,10,5,15,45,10,5,NA,10,186.9,6.368,NA
123183_2015,Platyhypnidium riparioides,4,06/12/15,22,481,0.37,NA,NA,0.05,0.02,0.647,8.1,0.029,50.9,15,1,2.7,Mountain,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,10,5,15,45,10,5,NA,10,186.9,6.368,NA
123201_2015,Platyhypnidium riparioides,3,06/12/15,20.1,520,0.61,NA,NA,0.05,0.03,0.54,8.2,0.05,45.5,20,1,2.7,Mountain,3,2,4,4,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,5,5,5,5,10,70,172.79,7.504,NA
123201_2015,Chiloscyphus polyanthos,2,06/12/15,20.1,520,0.61,NA,NA,0.05,0.03,0.54,8.2,0.05,45.5,20,1,2.7,Mountain,3,2,4,4,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,5,5,5,5,10,70,172.79,7.504,NA
123201_2015,Fontinalis antipyretica,1,06/12/15,20.1,520,0.61,NA,NA,0.05,0.03,0.54,8.2,0.05,45.5,20,1,2.7,Mountain,3,2,4,4,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,5,5,5,5,10,70,172.79,7.504,NA
123304_2012,Veronica anagallis-aquatica,1,06/22/12,36.8,480,0.84,NA,NA,0.07,0.03,1.56,8.2,0.1,50.3,17,2.25,7.78,Mountain,3,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,5,NA,NA,NA,90,5,144.23,8.128,NA
123500_2012,Fontinalis antipyretica,1,06/22/12,114,800,0.29,NA,NA,0.05,0.01,6.39,8.2,0.18,68.6,18.8,7.58,4.99,Mountain,3,2,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,5,10,10,15,25,15,15,5,155.86,7.445,NA
124400_2012,Platyhypnidium riparioides,2,06/22/12,145,980,0.31,NA,NA,0.19,0.04,5.91,8.1,0.14,71.4,20.7,6.84,5.28,Mountain,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,5,5,5,NA,30,35,20,NA,127.92,14.119,NA
124400_2012,Myriophyllum spicatum,3,06/22/12,145,980,0.31,NA,NA,0.19,0.04,5.91,8.1,0.14,71.4,20.7,6.84,5.28,Mountain,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,5,5,5,NA,30,35,20,NA,127.92,14.119,NA
124400_2012,Fontinalis antipyretica,1,06/22/12,145,980,0.31,NA,NA,0.19,0.04,5.91,8.1,0.14,71.4,20.7,6.84,5.28,Mountain,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,5,5,5,NA,30,35,20,NA,127.92,14.119,NA
125155_2015,Potamogeton crispus,5,06/26/15,NA,650,NA,NA,NA,NA,NA,NA,7.5,NA,NA,14.6,NA,NA,Lowland,2,2,2,3,FALSE,FALSE,FALSE,TRUE,TRUE,NA,20,NA,10,NA,NA,30,40,111.03,6.586,NA
125155_2015,Callitriche platycarpa,4,06/26/15,NA,650,NA,NA,NA,NA,NA,NA,7.5,NA,NA,14.6,NA,NA,Lowland,2,2,2,3,FALSE,FALSE,FALSE,TRUE,TRUE,NA,20,NA,10,NA,NA,30,40,111.03,6.586,NA
125258_2012,Nasturtium officinale,1,07/26/12,74.1,910,0.26,NA,NA,0.05,0.02,3.63,7.9,0.1,54.7,21.1,4.46,4.47,Mountain,5,3,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,35,20,5,NA,10,91.49,25.031,NA
125258_2012,Potamogeton crispus,2,07/26/12,74.1,910,0.26,NA,NA,0.05,0.02,3.63,7.9,0.1,54.7,21.1,4.46,4.47,Mountain,5,3,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,35,20,5,NA,10,91.49,25.031,NA
125258_2012,Callitriche obtusangula,4,07/26/12,74.1,910,0.26,NA,NA,0.05,0.02,3.63,7.9,0.1,54.7,21.1,4.46,4.47,Mountain,5,3,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,35,20,5,NA,10,91.49,25.031,NA
125258_2012,Myriophyllum spicatum,4,07/26/12,74.1,910,0.26,NA,NA,0.05,0.02,3.63,7.9,0.1,54.7,21.1,4.46,4.47,Mountain,5,3,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,35,20,5,NA,10,91.49,25.031,NA
125258_2012,Potamogeton pusillus,1,07/26/12,74.1,910,0.26,NA,NA,0.05,0.02,3.63,7.9,0.1,54.7,21.1,4.46,4.47,Mountain,5,3,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,35,20,5,NA,10,91.49,25.031,NA
125532_2015,Callitriche platycarpa,4,07/10/15,36.1,620,0.35,NA,NA,0.05,0.02,6.01,7.7,0.175,57.3,18.6,7.2,4.3,Lowland,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,25,30,10,NA,NA,15,124.15,8.089,NA
125532_2015,Elodea canadensis,1,07/10/15,36.1,620,0.35,NA,NA,0.05,0.02,6.01,7.7,0.175,57.3,18.6,7.2,4.3,Lowland,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,25,30,10,NA,NA,15,124.15,8.089,NA
125532_2015,Berula erecta,1,07/10/15,36.1,620,0.35,NA,NA,0.05,0.02,6.01,7.7,0.175,57.3,18.6,7.2,4.3,Lowland,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,25,30,10,NA,NA,15,124.15,8.089,NA
125532_2015,Glyceria fluitans,1,07/10/15,36.1,620,0.35,NA,NA,0.05,0.02,6.01,7.7,0.175,57.3,18.6,7.2,4.3,Lowland,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,25,30,10,NA,NA,15,124.15,8.089,NA
125696_2015,Elodea nuttallii,1,06/26/15,NA,770,NA,NA,NA,NA,NA,NA,7.8,NA,NA,18.1,NA,NA,NA,4,2,2,4,FALSE,TRUE,FALSE,TRUE,FALSE,NA,5,5,NA,NA,NA,80,10,85.45,30.61999948,NA
125696_2015,Myriophyllum spicatum,1,06/26/15,NA,770,NA,NA,NA,NA,NA,NA,7.8,NA,NA,18.1,NA,NA,NA,4,2,2,4,FALSE,TRUE,FALSE,TRUE,FALSE,NA,5,5,NA,NA,NA,80,10,85.45,30.61999948,NA
125696_2015,Callitriche obtusangula,1,06/26/15,NA,770,NA,NA,NA,NA,NA,NA,7.8,NA,NA,18.1,NA,NA,NA,4,2,2,4,FALSE,TRUE,FALSE,TRUE,FALSE,NA,5,5,NA,NA,NA,80,10,85.45,30.61999948,NA
126214_2012,Stuckenia pectinata,4,07/30/12,57.2,590,0.023,NA,NA,0.08,0.03,6.89,7.2,0.18,53.3,19.2,7.44,8.06,Lowland,2,2,1,4,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,70,30,103.36,0.474,3.339999914
126214_2012,Potamogeton natans,1,07/30/12,57.2,590,0.023,NA,NA,0.08,0.03,6.89,7.2,0.18,53.3,19.2,7.44,8.06,Lowland,2,2,1,4,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,70,30,103.36,0.474,3.339999914
126214_2012,Sparganium emersum,5,07/30/12,57.2,590,0.023,NA,NA,0.08,0.03,6.89,7.2,0.18,53.3,19.2,7.44,8.06,Lowland,2,2,1,4,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,70,30,103.36,0.474,3.339999914
126214_2012,Callitriche stagnalis,1,07/30/12,57.2,590,0.023,NA,NA,0.08,0.03,6.89,7.2,0.18,53.3,19.2,7.44,8.06,Lowland,2,2,1,4,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,70,30,103.36,0.474,3.339999914
126305_2015,Myriophyllum spicatum,4,06/29/15,65.8,650,0.058,NA,NA,0.068,0.039,2.79,8.6,0.287,55.5,21.8,3.5,9.9,NA,2,1,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,5,5,NA,NA,45,45,92.77,3.344,NA
126305_2015,Veronica anagallis-aquatica,1,06/29/15,65.8,650,0.058,NA,NA,0.068,0.039,2.79,8.6,0.287,55.5,21.8,3.5,9.9,NA,2,1,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,5,5,NA,NA,45,45,92.77,3.344,NA
126305_2015,Nasturtium officinale,1,06/29/15,65.8,650,0.058,NA,NA,0.068,0.039,2.79,8.6,0.287,55.5,21.8,3.5,9.9,NA,2,1,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,5,5,NA,NA,45,45,92.77,3.344,NA
126305_2015,Sparganium emersum,1,06/29/15,65.8,650,0.058,NA,NA,0.068,0.039,2.79,8.6,0.287,55.5,21.8,3.5,9.9,NA,2,1,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,5,5,NA,NA,45,45,92.77,3.344,NA
126500_2012,Ceratophyllum demersum,1,06/26/12,49.1,470,0.16,NA,NA,0.05,0.03,4.01,8.7,0.39,38.4,19.7,4.63,6.78,Lowland,2,1,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,20,20,NA,NA,40,NA,20,53.38,13.211,NA
126500_2012,Myriophyllum spicatum,2,06/26/12,49.1,470,0.16,NA,NA,0.05,0.03,4.01,8.7,0.39,38.4,19.7,4.63,6.78,Lowland,2,1,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,20,20,NA,NA,40,NA,20,53.38,13.211,NA
126500_2012,Potamogeton berchtoldii,1,06/26/12,49.1,470,0.16,NA,NA,0.05,0.03,4.01,8.7,0.39,38.4,19.7,4.63,6.78,Lowland,2,1,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,20,20,NA,NA,40,NA,20,53.38,13.211,NA
126500_2012,Elodea canadensis,1,06/26/12,49.1,470,0.16,NA,NA,0.05,0.03,4.01,8.7,0.39,38.4,19.7,4.63,6.78,Lowland,2,1,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,20,20,NA,NA,40,NA,20,53.38,13.211,NA
126500_2012,Elodea nuttallii,5,06/26/12,49.1,470,0.16,NA,NA,0.05,0.03,4.01,8.7,0.39,38.4,19.7,4.63,6.78,Lowland,2,1,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,20,20,NA,NA,40,NA,20,53.38,13.211,NA
126615_2012,Callitriche obtusangula,2,06/26/12,73.7,610,0.36,NA,NA,0.14,0.04,3,8.3,0.22,53.6,17.7,3.75,5.56,Lowland,5,2,2,4,FALSE,TRUE,FALSE,TRUE,FALSE,5,25,NA,5,5,35,NA,25,38.6,50.306,NA
126615_2012,Myriophyllum spicatum,1,06/26/12,73.7,610,0.36,NA,NA,0.14,0.04,3,8.3,0.22,53.6,17.7,3.75,5.56,Lowland,5,2,2,4,FALSE,TRUE,FALSE,TRUE,FALSE,5,25,NA,5,5,35,NA,25,38.6,50.306,NA
126615_2012,Stuckenia pectinata,1,06/26/12,73.7,610,0.36,NA,NA,0.14,0.04,3,8.3,0.22,53.6,17.7,3.75,5.56,Lowland,5,2,2,4,FALSE,TRUE,FALSE,TRUE,FALSE,5,25,NA,5,5,35,NA,25,38.6,50.306,NA
126615_2012,Elodea nuttallii,3,06/26/12,73.7,610,0.36,NA,NA,0.14,0.04,3,8.3,0.22,53.6,17.7,3.75,5.56,Lowland,5,2,2,4,FALSE,TRUE,FALSE,TRUE,FALSE,5,25,NA,5,5,35,NA,25,38.6,50.306,NA
126615_2012,Fontinalis antipyretica,1,06/26/12,73.7,610,0.36,NA,NA,0.14,0.04,3,8.3,0.22,53.6,17.7,3.75,5.56,Lowland,5,2,2,4,FALSE,TRUE,FALSE,TRUE,FALSE,5,25,NA,5,5,35,NA,25,38.6,50.306,NA
126640_2012,Callitriche obtusangula,2,06/26/12,85,770,1.4,NA,NA,2.36,0.55,10.2,7.2,0.5,102,15.7,15.8,10.8,Lowland,2,1,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,50,NA,NA,NA,NA,NA,50,40.65499878,9.171,NA
126664_2015,Ceratophyllum demersum,1,06/25/15,81.4,750,1.3,NA,NA,0.59,0.11,4.32,8.4,0.337,81.4,19,5.4,10.6,NA,4,2,1,3,FALSE,TRUE,FALSE,TRUE,FALSE,NA,5,30,5,5,NA,NA,55,40.24,49.779,NA
126664_2015,Elodea nuttallii,3,06/25/15,81.4,750,1.3,NA,NA,0.59,0.11,4.32,8.4,0.337,81.4,19,5.4,10.6,NA,4,2,1,3,FALSE,TRUE,FALSE,TRUE,FALSE,NA,5,30,5,5,NA,NA,55,40.24,49.779,NA
126664_2015,Callitriche platycarpa,1,06/25/15,81.4,750,1.3,NA,NA,0.59,0.11,4.32,8.4,0.337,81.4,19,5.4,10.6,NA,4,2,1,3,FALSE,TRUE,FALSE,TRUE,FALSE,NA,5,30,5,5,NA,NA,55,40.24,49.779,NA
126664_2015,Stuckenia pectinata,2,06/25/15,81.4,750,1.3,NA,NA,0.59,0.11,4.32,8.4,0.337,81.4,19,5.4,10.6,NA,4,2,1,3,FALSE,TRUE,FALSE,TRUE,FALSE,NA,5,30,5,5,NA,NA,55,40.24,49.779,NA
126664_2015,Potamogeton crispus,1,06/25/15,81.4,750,1.3,NA,NA,0.59,0.11,4.32,8.4,0.337,81.4,19,5.4,10.6,NA,4,2,1,3,FALSE,TRUE,FALSE,TRUE,FALSE,NA,5,30,5,5,NA,NA,55,40.24,49.779,NA
126664_2015,Myriophyllum spicatum,1,06/25/15,81.4,750,1.3,NA,NA,0.59,0.11,4.32,8.4,0.337,81.4,19,5.4,10.6,NA,4,2,1,3,FALSE,TRUE,FALSE,TRUE,FALSE,NA,5,30,5,5,NA,NA,55,40.24,49.779,NA
